benchmark,task_name,mean,std,all_values
OGBench,cube_double_noisy_singletask_task3_v0,0.5833333333333333,0.22047927592204922,"[0.3333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666]"
OGBench,cube_double_noisy_singletask_task4_v0,0.4583333333333333,0.4695594862326936,"[0.0, 0.0, 0.6666666666666666, 0.0, 1.0, 1.0, 1.0, 0.0]"
OGBench,cube_double_noisy_singletask_task5_v0,1.0833333333333333,0.7216878364870323,"[0.6666666666666666, 0.6666666666666666, 0.0, 0.6666666666666666, 2.0, 1.3333333333333333, 2.3333333333333335, 1.0]"
OGBench,cube_double_play_singletask_task1_v0,16.375,3.5056997241001056,"[17.333333333333332, 11.333333333333334, 12.666666666666666, 14.666666666666666, 18.0, 23.0, 19.0, 15.0]"
OGBench,cube_double_play_singletask_task2_v0,0.20833333333333331,0.1613743060919757,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]"
OGBench,cube_double_play_singletask_task3_v0,0.2916666666666667,0.3090082702956526,"[0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333]"
OGBench,cube_double_play_singletask_task4_v0,0.16666666666666666,0.23570226039551584,"[0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0]"
OGBench,cube_double_play_singletask_task5_v0,0.5,0.5,"[1.3333333333333333, 0.0, 0.3333333333333333, 1.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333]"
OGBench,cube_triple_noisy_singletask_task1_v0,2.3333333333333335,0.5270462766947299,"[3.3333333333333335, 1.6666666666666667, 2.3333333333333335, 2.6666666666666665, 1.6666666666666667, 2.0, 2.3333333333333335, 2.6666666666666665]"
OGBench,cube_triple_noisy_singletask_task2_v0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,cube_triple_noisy_singletask_task3_v0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,cube_triple_noisy_singletask_task4_v0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,cube_triple_noisy_singletask_task5_v0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,cube_triple_play_singletask_task1_v0,4.541666666666667,2.8084075163298112,"[2.3333333333333335, 5.666666666666667, 6.666666666666667, 1.3333333333333333, 2.6666666666666665, 5.0, 2.3333333333333335, 10.333333333333334]"
OGBench,cube_triple_play_singletask_task2_v0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,cube_triple_play_singletask_task3_v0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,cube_triple_play_singletask_task4_v0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,cube_triple_play_singletask_task5_v0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,humanoidmaze_large_navigate_singletask_task1_v0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,humanoidmaze_large_navigate_singletask_task2_v0,0.041666666666666664,0.1102396379610246,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0]"
OGBench,humanoidmaze_large_navigate_singletask_task3_v0,0.375,0.3090082702956526,"[1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0]"
OGBench,humanoidmaze_large_navigate_singletask_task4_v0,0.4583333333333333,0.37034143405481623,"[1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 1.0]"
OGBench,humanoidmaze_large_navigate_singletask_task5_v0,0.5,0.2886751345948129,"[0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.6666666666666666]"
OGBench,humanoidmaze_medium_navigate_singletask_task1_v0,0.7499999999999999,0.4930066485916346,"[0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 1.3333333333333333, 1.3333333333333333, 0.6666666666666666, 1.3333333333333333]"
OGBench,humanoidmaze_medium_navigate_singletask_task2_v0,1.4583333333333335,0.6859199013814303,"[1.3333333333333333, 2.3333333333333335, 1.3333333333333333, 0.6666666666666666, 2.3333333333333335, 2.0, 1.3333333333333333, 0.3333333333333333]"
OGBench,humanoidmaze_medium_navigate_singletask_task3_v0,6.958333333333334,1.6950704672339991,"[4.0, 7.666666666666667, 6.333333333333333, 9.666666666666666, 5.666666666666667, 7.666666666666667, 8.666666666666666, 6.0]"
OGBench,humanoidmaze_medium_navigate_singletask_task4_v0,0.3333333333333333,0.44095855184409843,"[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 1.3333333333333333, 0.0, 0.3333333333333333, 0.0]"
OGBench,humanoidmaze_medium_navigate_singletask_task5_v0,2.25,0.595119035711904,"[1.0, 2.6666666666666665, 2.0, 3.0, 2.6666666666666665, 2.0, 2.6666666666666665, 2.0]"
OGBench,humanoidmaze_medium_stitch_singletask_task1_v0,1.3333333333333335,0.6666666666666666,"[1.6666666666666667, 0.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0]"
OGBench,humanoidmaze_medium_stitch_singletask_task2_v0,0.875,0.5511981898051231,"[1.0, 1.6666666666666667, 0.3333333333333333, 0.6666666666666666, 1.6666666666666667, 0.6666666666666666, 0.0, 1.0]"
OGBench,humanoidmaze_medium_stitch_singletask_task3_v0,11.541666666666668,1.3430634551071832,"[14.0, 12.0, 10.333333333333334, 13.0, 11.0, 10.666666666666666, 11.666666666666666, 9.666666666666666]"
OGBench,humanoidmaze_medium_stitch_singletask_task4_v0,2.625,0.9637527921850313,"[1.6666666666666667, 3.0, 1.6666666666666667, 2.0, 1.6666666666666667, 3.6666666666666665, 3.0, 4.333333333333333]"
OGBench,humanoidmaze_medium_stitch_singletask_task5_v0,3.125,1.0663736576724772,"[2.6666666666666665, 4.0, 5.333333333333333, 3.6666666666666665, 2.6666666666666665, 2.6666666666666665, 2.0, 2.0]"
OGBench,puzzle_3x3_play_singletask_task1_v0,5.333333333333334,1.2583057392117916,"[4.0, 6.666666666666667, 7.333333333333333, 3.6666666666666665, 5.333333333333333, 4.0, 6.0, 5.666666666666667]"
OGBench,puzzle_3x3_play_singletask_task2_v0,1.4583333333333333,0.9851325347947408,"[0.3333333333333333, 2.6666666666666665, 0.6666666666666666, 1.3333333333333333, 1.6666666666666667, 3.3333333333333335, 0.6666666666666666, 1.0]"
OGBench,puzzle_3x3_play_singletask_task3_v0,0.5416666666666666,0.49826086429589156,"[0.6666666666666666, 0.0, 1.6666666666666667, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.0]"
OGBench,puzzle_3x3_play_singletask_task4_v0,0.7916666666666666,0.4982608642958916,"[0.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 1.6666666666666667, 1.3333333333333333]"
OGBench,puzzle_3x3_play_singletask_task5_v0,0.875,0.4982608642958916,"[1.6666666666666667, 1.0, 1.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 1.0, 1.0]"
OGBench,puzzle_4x4_noisy_singletask_task1_v0,2.0,1.1547005383792517,"[1.3333333333333333, 1.0, 1.3333333333333333, 0.6666666666666666, 3.6666666666666665, 1.6666666666666667, 4.0, 2.3333333333333335]"
OGBench,puzzle_4x4_noisy_singletask_task2_v0,0.9166666666666666,0.5713045500334203,"[0.3333333333333333, 1.0, 0.6666666666666666, 1.3333333333333333, 1.0, 0.0, 2.0, 1.0]"
OGBench,puzzle_4x4_noisy_singletask_task3_v0,1.1666666666666665,0.5,"[1.3333333333333333, 1.3333333333333333, 1.0, 0.6666666666666666, 2.0, 1.6666666666666667, 0.3333333333333333, 1.0]"
OGBench,puzzle_4x4_noisy_singletask_task4_v0,0.625,0.45452967144315476,"[0.0, 0.3333333333333333, 1.0, 1.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.3333333333333333]"
OGBench,puzzle_4x4_noisy_singletask_task5_v0,0.5,0.408248290463863,"[0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 1.3333333333333333, 0.3333333333333333, 0.6666666666666666]"
OGBench,puzzle_4x4_play_singletask_task1_v0,0.625,0.30900827029565264,"[0.6666666666666666, 1.0, 0.3333333333333333, 0.3333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 1.0]"
OGBench,puzzle_4x4_play_singletask_task2_v0,0.20833333333333331,0.23199018178458425,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0]"
OGBench,puzzle_4x4_play_singletask_task3_v0,0.29166666666666663,0.2602082499332666,"[0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]"
OGBench,puzzle_4x4_play_singletask_task4_v0,0.041666666666666664,0.1102396379610246,"[0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,puzzle_4x4_play_singletask_task5_v0,0.125,0.23199018178458425,"[0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666]"
